crn	r0	r1	r2
13499	4403	0024	0004
135	3402	0023	0003
1350	2433	0112	0100
13500	4401	0024	0004
13501	0311	0133	0102
13502	3301	0124	0113
13503	3300	0133	0112
13504	3400	0134	0112
13505	0311	0144	0123
13506	3414	0412	0134
13507	1344	0412	0113
13508	1304	0034	0023
13509	1403	0034	0024
1351	2403	0112	0100
13510	0314	0133	0402
13511	1400	0412	0114
13512	0411	0144	0102
13513	3311	0312	0133
13514	3302	0314	0003
13515	3413	0312	0134
13516	1300	0312	0113
13517	0423	0411	0104
13518	1423	0313	0104
13519	1433	0312	0114
1352	2404	0112	0100
13520	0411	0133	0124
13521	0311	0123	0103
13522	0324	0311	0103
13523	3401	0033	0024
13524	3401	0044	0023
13525	1103	0313	0023
13526	0314	0133	0123
13527	4401	0044	0024
13528	4403	0044	0024
13529	1300	0113	0112
1353	4403	0112	0100
13530	0411	0124	0104
13531	1400	0114	0402
13532	0311	0123	0104
13533	4401	0123	0114
13534	3301	0323	0113
13535	3304	0323	0113
13536	1134	0313	0402
13537	1400	0114	0112
13538	0411	0124	0103
13539	0311	0123	0100
1354	4404	0112	0100
13540	0411	0124	0100
13541	4401	0424	0114
13542	4403	0424	0114
13543	4403	0323	0114
13544	4403	0312	0114
13545	1300	0113	0302
13546	1403	0044	0012
13547	1144	0414	0402
13548	3304	0113	0002
13549	4403	0114	0002
1355	1404	0112	0100
13550	4401	0114	0002
13551	1133	0313	0302
13552	1134	0414	0302
13553	3301	0113	0002
13554	3301	0113	0112
13555	1104	0414	0124
13556	4404	0134	0112
13557	1104	0414	0123
13558	4403	0114	0112
13559	3304	0113	0112
1356	1104	0112	0100
13560	4401	0114	0112
13561	1103	0313	0123
13562	1103	0313	0124
13563	1400	0044	0002
13564	1104	0013	0012
13565	1103	0013	0012
13566	3300	0013	0002
13567	3300	0034	0002
13568	4400	0034	0002
13569	1103	0014	0012
1357	1104	0112	0103
13570	1104	0014	0012
13571	4400	0014	0002
13572	0423	0314	0103
13573	1412	1204	0112
13574	1123	2301	0323
13575	1400	0004	0002
13576	1300	0003	0002
13577	2311	0222	0123
13578	3312	3311	0133
13579	1102	0234	0414
1358	1103	0112	0103
13580	1102	0234	0313
13581	1102	0233	0313
13582	1344	1203	0112
13583	1101	0024	0013
13584	1101	0023	0013
13585	1400	0023	0004
13586	2411	0222	0124
13587	1412	1200	0044
13588	2411	2402	0124
13589	1114	2400	0424
1359	1103	0112	0104
13590	1144	2400	0424
13591	1113	2300	0323
13592	1200	0044	0024
13593	1200	0044	0023
13594	2314	1123	0323
13595	2312	2311	0123
13596	1103	0002	0001
13597	1104	0002	0001
13598	3323	3304	0033
13599	3323	3301	0033
136	3412	0023	0003
1360	1104	0112	0104
13600	1200	0034	0023
13601	1200	0034	0024
13602	1200	0033	0024
13603	1200	0033	0023
13604	3323	3311	0133
13605	2311	2302	0123
13606	1233	0300	0023
13607	2312	0412	0134
13608	1200	0024	0004
13609	1200	0024	0003
1361	1304	0112	0104
13610	2301	0103	0024
13611	2314	1134	0323
13612	1101	0024	0014
13613	2413	1124	0424
13614	1112	1101	0014
13615	4424	4403	0044
13616	4424	4401	0044
13617	1101	0023	0014
13618	1112	1101	0013
13619	3411	1302	0034
1362	3304	0112	0104
13620	1133	3301	0323
13621	1124	2401	0424
13622	1234	0112	0402
13623	1200	0023	0003
13624	1200	0023	0004
13625	1133	2300	0323
13626	2412	0144	0002
13627	4424	4411	0144
13628	2312	0324	0133
13629	1412	1203	0044
1363	1304	0112	0103
13630	4414	0144	0112
13631	2411	0424	0124
13632	3400	0024	0013
13633	1300	0024	0003
13634	1300	0023	0003
13635	1312	1200	0033
13636	2412	2411	0124
13637	1102	0244	0414
13638	4414	0144	0123
13639	1312	1204	0033
1364	1344	0112	0103
13640	1312	1203	0112
13641	1103	0111	0024
13642	1103	0111	0023
13643	1144	1102	0411
13644	1144	4401	0424
13645	4413	1144	0424
13646	1124	1104	0414
13647	2412	0144	0112
13648	2411	0124	0400
13649	4400	0024	0014
1365	2304	0112	0104
13650	0144	0122	0201
13651	0133	0122	0201
13652	0134	0122	0201
13653	1302	0034	0001
13654	3323	3313	0133
13655	4424	4414	0144
13656	3400	0023	0014
13657	3313	0323	0133
13658	3323	1311	0133
13659	1200	0444	0024
1366	2344	0112	0104
13660	2312	0133	0002
13661	2312	0133	0112
13662	2411	0124	0002
13663	4414	0424	0144
13664	2412	0424	0144
13665	1300	0012	0003
13666	2411	1424	0034
13667	1134	3401	0323
13668	4424	1411	0144
13669	3300	0023	0013
1367	1244	0112	0104
13670	1433	1204	0112
13671	1400	0024	0004
13672	1402	0413	0004
13673	4400	0034	0024
13674	3300	0034	0023
13675	2412	0423	0144
13676	1323	1311	0133
13677	1400	0012	0004
13678	4414	0312	0134
13679	2312	0323	0133
1368	1344	0112	0104
13680	1203	1301	0112
13681	2412	0312	0134
13682	4411	4402	0144
13683	3311	0323	0133
13684	0422	0214	0102
13685	1233	1312	0034
13686	4414	2411	0124
13687	1101	0013	0002
13688	1101	0014	0002
13689	1104	0423	0414
1369	0144	0112	0304
13690	2302	0312	0133
13691	0322	0213	0102
13692	1113	0311	0123
13693	1103	0324	0313
13694	4412	4411	0144
13695	1113	0311	0124
13696	1134	3401	0424
13697	1244	1412	0034
13698	1144	1123	0411
13699	2402	0412	0144
137	3424	0023	0003
1370	0144	0112	0103
13700	1114	0411	0124
13701	1114	0411	0123
13702	1304	0023	0011
13703	1403	0024	0011
13704	3314	1133	0323
13705	4414	0144	0002
13706	1402	0034	0011
13707	1302	0034	0011
13708	1234	1303	0012
13709	1234	1404	0012
1371	0133	0112	0104
13710	1304	0023	0001
13711	1411	0312	0134
13712	1204	1401	0112
13713	1403	0024	0001
13714	1403	0034	0012
13715	1304	0034	0012
13716	1402	0034	0001
13717	3313	0133	0002
13718	2411	1400	0024
13719	3402	0403	0004
1372	1334	0112	0104
13720	1412	1411	0144
13721	4404	0424	0014
13722	1104	0111	0024
13723	1133	1102	0311
13724	2311	1323	0034
13725	2401	0104	0023
13726	1413	3402	0004
13727	1133	1124	0311
13728	1123	1104	0414
13729	1124	1103	0313
1373	1333	0112	0104
13730	1312	1311	0133
13731	0423	0134	0301
13732	1244	1412	0014
13733	3311	3302	0133
13734	1200	0434	0024
13735	1204	0424	0114
13736	1104	0011	0002
13737	1103	0011	0002
13738	1123	1103	0313
13739	3411	0123	0114
1374	1333	0112	0103
13740	3411	1402	0034
13741	4434	2411	0124
13742	1314	3402	0003
13743	1203	0424	0114
13744	4404	0424	0034
13745	4404	0323	0034
13746	1244	1404	0012
13747	3411	0424	0134
13748	3303	0424	0034
13749	3411	3402	0134
1375	1333	0112	0100
13750	1402	0111	0034
13751	1302	0111	0034
13752	3311	0134	0024
13753	1200	0333	0023
13754	3313	2311	0123
13755	2311	1300	0023
13756	0211	0102	0004
13757	3303	0323	0013
13758	2411	0124	0112
13759	2311	0123	0112
1376	1333	0112	0111
13760	1244	1412	0004
13761	0211	0102	0003
13762	3412	3411	0134
13763	1244	1412	0114
13764	1200	0112	0003
13765	1200	0112	0004
13766	1424	1411	0144
13767	3313	0133	0112
13768	3411	0323	0134
13769	1104	0424	0413
1377	1433	0112	0111
13770	3313	0133	0124
13771	3313	0412	0134
13772	2311	0323	0123
13773	2413	1134	0424
13774	4401	0114	0402
13775	1233	1312	0113
13776	4424	3411	0134
13777	2300	0323	0103
13778	0244	0144	0402
13779	1233	1312	0013
1378	1433	0112	0103
13780	1134	0424	0413
13781	3414	1134	0323
13782	2311	0123	0002
13783	2411	0124	0102
13784	1233	1303	0012
13785	2400	0424	0104
13786	3400	0423	0114
13787	2411	1411	0124
13788	3400	0324	0113
13789	0411	0402	0104
1379	0133	0112	0103
13790	1200	0334	0023
13791	1244	0400	0024
13792	3413	0324	0134
13793	2311	1311	0123
13794	2311	0123	0102
13795	4411	0424	0144
13796	1234	0112	0302
13797	1104	0111	0023
13798	1311	0412	0134
13799	0411	0104	0002
138	3412	0012	0003
1380	0133	0112	0401
13800	2311	1304	0023
13801	4402	0113	0304
13802	4411	0312	0134
13803	2411	1413	0124
13804	0233	0133	0302
13805	3323	3411	0134
13806	0312	0213	0102
13807	3411	1412	0134
13808	3411	1312	0134
13809	3334	2311	0123
1381	0133	0112	0400
13810	1312	1300	0003
13811	1412	1400	0004
13812	1203	0323	0113
13813	1103	0323	0314
13814	1133	0311	0123
13815	0312	0311	0103
13816	0412	0214	0102
13817	1134	0323	0314
13818	3414	0423	0134
13819	0311	0103	0002
1382	0133	0112	0004
13820	0311	0302	0103
13821	2303	0324	0113
13822	2303	0312	0113
13823	2411	1403	0024
13824	3413	0423	0144
13825	1104	0424	0401
13826	3304	0424	0003
13827	2411	0124	0403
13828	2303	0311	0123
13829	1103	0323	0301
1383	0134	0112	0004
13830	4411	0144	0112
13831	3402	0304	0003
13832	2404	0423	0114
13833	2404	0412	0114
13834	3303	0323	0034
13835	0311	0103	0102
13836	1233	1312	0003
13837	0411	0104	0102
13838	3304	0412	0003
13839	3413	1134	0424
1384	0144	0112	0004
13840	1311	0133	0124
13841	1311	0133	0123
13842	4411	0144	0124
13843	1134	0424	0401
13844	1134	0323	0301
13845	4403	0114	0402
13846	3311	0412	0134
13847	1204	0323	0113
13848	0424	0411	0104
13849	2311	0123	0300
1385	0134	0112	0003
13850	2311	0123	0304
13851	3411	0124	0113
13852	3314	0412	0134
13853	2404	0411	0124
13854	2311	1314	0123
13855	4403	0312	0004
13856	0324	0134	0401
13857	1144	0411	0124
13858	1144	0411	0123
13859	4411	0134	0023
1386	0144	0112	0003
13860	4413	0312	0134
13861	0411	0112	0104
13862	3302	0114	0403
13863	1411	0144	0124
13864	1104	0111	0002
13865	3311	0133	0112
13866	1103	0111	0002
13867	4414	0144	0102
13868	3313	0134	0024
13869	3301	0113	0023
1387	0133	0112	0003
13870	1411	0144	0123
13871	1411	0144	0102
13872	0412	0411	0104
13873	3411	0134	0112
13874	4414	0134	0023
13875	1411	0144	0402
13876	1311	0133	0102
13877	1311	0133	0302
13878	3411	0134	0002
13879	3311	0133	0123
1388	0134	0112	0100
13880	1302	0314	0003
13881	3414	0324	0133
13882	4411	0144	0002
13883	3302	0434	0004
13884	3313	0133	0102
13885	4402	0334	0003
13886	0323	0311	0103
13887	1133	0311	0124
13888	4411	0144	0102
13889	0324	0413	0104
1389	1401	0002	0001
13890	3311	0133	0002
13891	0311	0112	0103
13892	3311	0133	0102
13893	4403	0323	0004
13894	0411	0134	0302
13895	3304	0113	0023
13896	4401	0114	0024
13897	4403	0114	0024
13898	0311	0134	0402
13899	3411	0134	0402
139	0301	0024	0003
1390	3401	0002	0001
13900	3411	0134	0302
13901	3411	0134	0102
13902	3301	0113	0302
13903	3304	0113	0302
13904	2322	0211	0102
13905	1123	1104	0313
13906	1113	0324	0311
13907	3422	0211	0102
13908	3322	0211	0102
13909	1202	0023	0013
1391	2412	0113	0012
13910	1202	0024	0013
13911	2311	0123	0301
13912	1124	1104	0212
13913	1124	1103	0212
13914	1113	1112	0311
13915	2422	0211	0102
13916	0123	0114	0301
13917	1123	1104	0212
13918	1300	0023	0014
13919	0412	0212	0134
1392	2302	0014	0012
13920	0412	0211	0134
13921	1123	1103	0212
13922	1124	1103	0414
13923	1134	0312	0111
13924	0312	0212	0134
13925	1112	0100	0013
13926	2403	2402	0024
13927	1402	1401	0014
13928	3313	3302	0133
13929	1422	0211	0102
1393	2312	0044	0012
13930	1322	0211	0102
13931	1324	0211	0102
13932	1424	0211	0102
13933	1423	0211	0102
13934	1323	0211	0102
13935	4423	4414	0144
13936	3301	0134	0112
13937	0312	0134	0111
13938	3313	3312	0133
13939	4414	0144	0124
1394	2324	0044	0012
13940	0412	0134	0111
13941	2304	2302	0023
13942	1202	0023	0014
13943	1202	0024	0014
13944	1312	1203	0113
13945	1412	1204	0114
13946	1112	0100	0014
13947	3303	0023	0013
13948	3303	0034	0023
13949	1404	0023	0014
1395	2324	0014	0012
13950	1404	0024	0014
13951	3312	0211	0102
13952	4412	0211	0102
13953	0422	0211	0102
13954	0322	0211	0102
13955	2300	0323	0134
13956	1213	0322	0123
13957	2301	1103	0323
13958	2400	0023	0004
13959	2400	0012	0004
1396	2322	0014	0012
13960	2314	1103	0323
13961	1104	0111	0012
13962	1103	0111	0012
13963	1114	0423	0411
13964	1134	0412	0111
13965	2312	0211	0102
13966	2412	0211	0102
13967	3412	0211	0102
13968	1312	0211	0102
13969	1412	0211	0102
1397	0223	0033	0012
13970	1311	3302	0133
13971	3413	0144	0123
13972	2411	0124	0401
13973	1400	0024	0013
13974	1401	0034	0024
13975	4404	0024	0014
13976	0244	0412	0134
13977	4414	4412	0144
13978	3313	0133	0123
13979	1301	0023	0013
1398	0223	0034	0012
13980	1113	0323	0311
13981	0413	0412	0134
13982	3311	0144	0123
13983	1401	0024	0014
13984	2302	0013	0002
13985	2402	1204	0112
13986	4402	4401	0044
13987	0422	0134	0204
13988	2300	0012	0003
13989	1214	1411	0124
1399	0223	0044	0012
13990	1204	0012	0002
13991	1203	0012	0002
13992	1112	1103	0001
13993	1114	0424	0411
13994	3311	0123	0114
13995	4411	0124	0113
13996	2302	1203	0112
13997	1214	0422	0123
13998	1302	0211	0102
13999	1402	0211	0102
14	0022	0012	0011
140	0304	0024	0003
1400	0224	0044	0012
14000	1112	1104	0001
14001	2300	0024	0003
14002	4414	4402	0144
14003	1114	1112	0411
14004	3402	0211	0102
14005	4402	0211	0102
14006	3302	0211	0102
14007	1411	0412	0134
14008	1311	0312	0134
14009	4422	0211	0102
1401	0224	0033	0012
14010	4404	0144	0112
14011	4423	0211	0102
14012	3423	0211	0102
14013	0323	0211	0102
14014	2302	0034	0002
14015	1411	4402	0144
14016	1404	0014	0002
14017	0422	0134	0201
14018	0322	0134	0201
14019	0322	0134	0203
1402	0224	0034	0012
14020	1304	0023	0013
14021	2402	0034	0002
14022	2402	0014	0002
14023	1113	0311	0002
14024	1400	0211	0102
14025	1300	0211	0102
14026	3404	0034	0023
14027	1214	0422	0124
14028	2324	0211	0102
14029	4404	0034	0024
1403	0224	0013	0012
14030	3324	3313	0133
14031	1200	0113	0024
14032	0412	0134	0203
14033	3302	3301	0033
14034	3312	1311	0133
14035	4412	1411	0144
14036	3403	0034	0024
14037	0413	0124	0113
14038	1104	0424	0414
14039	1301	0034	0023
1404	0224	0014	0012
14040	1303	0024	0013
14041	1114	0411	0402
14042	1303	0023	0013
14043	0412	0211	0102
14044	0312	0211	0102
14045	0412	0134	0133
14046	0412	0134	0033
14047	0412	0134	0034
14048	0211	0102	0100
14049	1303	0013	0002
1405	0224	0134	0012
14050	3401	0124	0113
14051	1103	0323	0313
14052	0312	0144	0134
14053	4414	0144	0402
14054	3411	1424	0134
14055	2312	0423	0134
14056	1134	0414	0412
14057	0412	0134	0100
14058	4411	0144	0402
14059	2402	2401	0024
1406	0224	0133	0012
14060	1213	0322	0124
14061	2412	0324	0134
14062	1404	0024	0013
14063	0211	0133	0102
14064	1213	1200	0023
14065	4424	0211	0102
14066	3424	0211	0102
14067	3324	0211	0102
14068	3323	0211	0102
14069	1403	0024	0014
1407	0223	0133	0012
14070	2402	0424	0034
14071	0312	0211	0134
14072	2311	0314	0123
14073	2402	0424	0014
14074	3313	0312	0134
14075	4423	1411	0144
14076	1213	1200	0024
14077	0312	0134	0203
14078	0312	0134	0204
14079	4411	0124	0103
1408	0223	0134	0012
14080	2314	0412	0123
14081	1303	0023	0014
14082	2401	1104	0424
14083	1404	0211	0102
14084	1304	0211	0102
14085	3304	0211	0102
14086	4404	0211	0102
14087	4434	0211	0102
14088	1144	0424	0411
14089	0412	0214	0134
1409	0223	0134	0023
14090	0423	0211	0102
14091	4411	1424	0144
14092	1114	0411	0002
14093	1411	0324	0134
14094	2401	0004	0002
14095	2403	0004	0002
14096	2301	0003	0002
14097	2304	0003	0002
14098	0312	0214	0134
14099	2302	2301	0023
141	0304	0012	0003
1410	0334	0134	0023
14100	4403	4402	0044
14101	1100	0014	0002
14102	1100	0013	0002
14103	1311	0423	0134
14104	0211	0102	0200
14105	0211	0102	0300
14106	0412	0134	0113
14107	1113	0311	0302
14108	2302	0323	0034
14109	1113	0311	0112
1411	0334	0144	0023
14110	1104	0012	0011
14111	1103	0012	0011
14112	4413	0134	0023
14113	3304	3302	0033
14114	1113	0311	0102
14115	1114	0411	0102
14116	3302	0311	0103
14117	0412	0134	0011
14118	2402	0211	0102
14119	2302	0211	0102
1412	0224	0144	0023
14120	3324	1311	0133
14121	0224	0312	0134
14122	0412	0213	0134
14123	2302	0323	0013
14124	0412	0134	0204
14125	2413	1104	0424
14126	0312	0213	0134
14127	2412	0412	0134
14128	2312	0312	0134
14129	2324	0312	0134
1413	0224	0133	0023
14130	3311	0123	0100
14131	0223	0412	0134
14132	0412	0134	0201
14133	2311	1323	0123
14134	1401	0211	0102
14135	1301	0211	0102
14136	3401	0211	0102
14137	4401	0211	0102
14138	3313	0423	0134
14139	0323	0134	0301
1414	0224	0134	0023
14140	4411	0124	0100
14141	0412	0134	0003
14142	0312	0134	0004
14143	2423	0412	0134
14144	1200	0312	0133
14145	0413	0124	0100
14146	0312	0134	0044
14147	3411	0412	0134
14148	0424	0211	0102
14149	0324	0211	0102
1415	0223	0144	0023
14150	4401	0134	0112
14151	3313	0133	0302
14152	1114	0411	0112
14153	3311	0133	0302
14154	3433	0412	0134
14155	0312	0134	0001
14156	1403	0211	0102
14157	1303	0211	0102
14158	1204	0112	0400
14159	1144	0423	0411
1416	0212	0133	0023
14160	1200	0114	0023
14161	0314	0123	0114
14162	2400	0134	0112
14163	2300	0134	0112
14164	1113	0314	0024
14165	0312	0134	0011
14166	3303	0133	0112
14167	4401	0112	0104
14168	4413	0112	0104
14169	2411	1424	0124
1417	0212	0134	0023
14170	0412	0411	0134
14171	3404	3402	0034
14172	1200	0113	0023
14173	2423	0211	0102
14174	3404	2304	0023
14175	0312	0134	0200
14176	0211	0102	0400
14177	4414	0412	0134
14178	4400	0211	0102
14179	3400	0211	0102
1418	0313	0144	0023
14180	3300	0211	0102
14181	1244	1401	0112
14182	0312	0134	0114
14183	3401	1402	0034
14184	3401	1302	0034
14185	1424	1404	0014
14186	3314	0412	0133
14187	0312	0134	0014
14188	0312	0134	0013
14189	1200	0114	0024
1419	0313	0133	0023
14190	3402	3401	0034
14191	1214	1200	0023
14192	0423	0214	0102
14193	1302	1301	0013
14194	1214	1200	0024
14195	1411	0211	0102
14196	1311	0211	0102
14197	4411	0133	0124
14198	3324	0311	0103
14199	1314	0211	0102
142	0301	0012	0003
1420	0313	0134	0023
14200	1203	2300	0112
14201	2412	0144	0123
14202	0412	0134	0200
14203	3401	0123	0114
14204	3403	2403	0024
14205	1403	1402	0014
14206	0324	0213	0102
14207	0312	0134	0201
14208	3301	0211	0102
14209	2400	0424	0134
1421	0334	0133	0023
14210	3411	0312	0134
14211	2413	0312	0124
14212	3311	0423	0134
14213	3413	0412	0134
14214	1114	0413	0023
14215	2403	1401	0024
14216	4413	0312	0144
14217	2312	0133	0124
14218	3402	1401	0034
14219	3311	0123	0104
1422	0224	0133	0024
14220	1200	0412	0144
14221	4414	0324	0134
14222	0333	0412	0134
14223	0412	0134	0014
14224	3404	0211	0102
14225	1233	1301	0023
14226	1304	0111	0023
14227	1403	0111	0024
14228	3403	3402	0034
14229	0312	0134	0301
1423	0224	0134	0024
14230	2401	1403	0024
14231	0412	0134	0401
14232	1133	0323	0311
14233	2312	0133	0102
14234	2401	0424	0004
14235	2301	0323	0003
14236	1133	0324	0311
14237	0314	0144	0123
14238	0312	0134	0034
14239	3411	1323	0134
1424	0224	0144	0024
14240	1304	1302	0013
14241	3411	0211	0102
14242	4411	0211	0102
14243	3314	0134	0112
14244	3402	1301	0034
14245	1244	1400	0012
14246	2414	0211	0102
14247	1234	2300	0112
14248	3401	0113	0024
14249	0413	0124	0103
1425	0212	0133	0024
14250	1413	0211	0102
14251	3311	0211	0102
14252	1244	1401	0024
14253	1104	0414	0012
14254	0413	0134	0124
14255	0413	0133	0124
14256	0412	0134	0103
14257	0312	0134	0100
14258	1423	1404	0014
14259	2412	0144	0102
1426	0212	0134	0024
14260	2304	0323	0003
14261	1324	1303	0013
14262	1204	4400	0112
14263	1434	0211	0102
14264	1334	0211	0102
14265	0211	0402	0102
14266	0211	0302	0102
14267	1204	2400	0112
14268	1203	3300	0112
14269	2301	1304	0023
1427	0312	0144	0112
14270	1144	0411	0402
14271	1233	1301	0112
14272	3311	1323	0133
14273	2411	0424	0104
14274	1323	1303	0013
14275	3401	0324	0113
14276	4411	0324	0134
14277	3414	0211	0102
14278	3314	0211	0102
14279	1144	0413	0023
1428	0324	0144	0112
14280	0412	0311	0134
14281	3403	0211	0102
14282	4403	0211	0102
14283	1234	1403	0112
14284	1134	0414	0312
14285	1134	0313	0312
14286	0234	0412	0134
14287	3314	0134	0024
14288	1233	1300	0012
14289	2411	0413	0124
1429	0323	0144	0112
14290	0244	0402	0102
14291	2301	1301	0023
14292	1203	0112	0300
14293	0412	0134	0001
14294	0412	0134	0013
14295	3424	3304	0003
14296	3401	0114	0023
14297	1134	0413	0024
14298	3303	0211	0102
14299	0312	0134	0104
143	0314	0024	0003
1430	0323	0133	0113
14300	2401	0211	0102
14301	2301	0211	0102
14302	2411	0112	0104
14303	1234	1304	0112
14304	0314	0134	0123
14305	2401	1401	0024
14306	2403	0424	0004
14307	1213	1311	0123
14308	0234	0312	0134
14309	0344	0312	0134
1431	0323	0134	0113
14310	2311	0112	0103
14311	0314	0123	0100
14312	1133	0311	0302
14313	0314	0123	0104
14314	2304	1301	0023
14315	2311	0323	0103
14316	4414	0211	0102
14317	2403	0211	0102
14318	2303	0211	0102
14319	2413	0413	0124
1432	0323	0144	0113
14320	3414	0312	0134
14321	0312	0134	0300
14322	3423	4403	0004
14323	1234	2400	0112
14324	0311	0211	0102
14325	0411	0211	0102
14326	0233	0302	0102
14327	2300	0211	0102
14328	2400	0211	0102
14329	0314	0412	0103
1433	0312	0144	0113
14330	0312	0411	0134
14331	3311	0312	0134
14332	4411	0412	0134
14333	3301	0112	0103
14334	3401	0423	0114
14335	0334	0312	0134
14336	0444	0312	0134
14337	1134	0311	0012
14338	1134	0411	0012
14339	3414	0133	0124
1434	0312	0133	0113
14340	1324	0311	0103
14341	0434	0412	0134
14342	2311	0211	0102
14343	2411	0211	0102
14344	0312	0311	0134
14345	0314	0123	0103
14346	0412	0134	0403
14347	0412	0134	0400
14348	1103	0313	0012
14349	1402	0411	0104
1435	0323	0234	0113
14350	3314	0112	0103
14351	4402	0411	0104
14352	0233	0311	0102
14353	0413	0124	0104
14354	3413	0211	0102
14355	4413	0211	0102
14356	0211	0204	0102
14357	0424	0134	0401
14358	0134	0112	0401
14359	1134	0313	0412
1436	0323	0244	0113
14360	0211	0201	0102
14361	0211	0401	0102
14362	0211	0301	0102
14363	0124	0113	0401
14364	1302	0311	0103
14365	0211	0104	0102
14366	2411	0114	0102
14367	1103	0313	0112
14368	4423	0411	0104
14369	1104	0414	0112
1437	0313	0144	0112
14370	0414	0412	0134
14371	0313	0412	0134
14372	2304	0211	0102
14373	2404	0211	0102
14374	0312	0134	0304
14375	0314	0312	0134
14376	1344	0211	0102
14377	1444	0211	0102
14378	0413	0134	0302
14379	3313	0211	0102
1438	0311	0144	0112
14380	2314	0211	0102
14381	1423	0411	0104
14382	0211	0103	0102
14383	0211	0203	0102
14384	0414	0312	0134
14385	0313	0312	0134
14386	1424	0411	0104
14387	2311	0113	0102
14388	0211	0403	0102
